time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-09-26T03:25:23Z,161,0,0,0,0,0,13700004,1467,10554115,0,0,0,0,0,0,6054,0,0,0,0,0,0,0,439,10,0,-85,1,5,3715,0,0,0,0,0, ,0,0,0,0,0,0,6022,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,24,48,39381160,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,5968,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:26:23Z,161,0,0,0,0,0,13669428,1467,10523539,0,0,0,0,0,0,8282,0,0,0,0,0,0,0,440,10,0,-86,1,5,4818,0,0,0,0,0, ,0,0,0,0,0,0,8256,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,56,42532696,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,8130,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:27:23Z,161,0,0,0,0,0,13614260,1467,10468371,0,0,0,0,0,0,6059,0,0,0,0,0,0,0,439,10,0,-88,1,5,3711,0,0,0,0,0, ,0,0,0,0,0,0,6029,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,51822120,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,5978,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:28:23Z,161,0,0,0,0,0,13587820,1467,10441931,0,0,0,0,0,0,5663,0,0,0,0,0,0,0,438,10,0,-89,1,5,3311,0,0,0,0,0, ,0,0,0,0,0,0,5649,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,68035264,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,5603,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:29:23Z,161,0,0,0,0,0,13538564,1467,10392675,0,0,0,0,0,0,7039,0,0,0,0,0,0,0,438,10,0,-90,1,5,4207,0,0,0,0,0, ,0,0,0,0,0,0,7017,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,61611336,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,6949,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:30:23Z,161,0,0,0,0,0,13502892,1467,10357003,0,0,0,0,0,0,5907,0,0,0,0,0,0,0,437,10,0,-92,1,5,3465,0,0,0,0,0, ,0,0,0,0,0,0,5883,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,57760600,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,5801,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:31:23Z,161,0,0,0,0,0,13435908,1467,10290019,0,0,0,0,0,0,10482,0,0,0,0,0,0,0,437,10,0,-94,1,5,6202,0,0,0,0,0, ,0,0,0,0,0,0,10447,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,148,65667904,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,10333,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:32:23Z,161,0,0,0,0,0,13416324,1467,10270435,0,0,0,0,0,0,6892,0,0,0,0,0,0,0,437,10,0,-95,1,5,3860,0,0,0,0,0, ,0,0,0,0,0,0,6875,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,73,49474040,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,6743,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:33:23Z,161,0,0,0,0,0,13447548,1467,10301659,0,0,0,0,0,0,16867,0,0,0,0,0,0,0,441,10,0,-97,1,5,8953,0,0,0,0,0, ,0,0,0,0,0,0,16837,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,79,79249680,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,16347,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:34:23Z,161,0,0,0,0,0,13419116,1467,10273227,0,0,0,0,0,0,13130,0,0,0,0,0,0,0,440,10,0,-98,1,5,7410,0,0,0,0,0, ,0,0,0,0,0,0,13104,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,69,77790536,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,12931,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:35:23Z,161,0,0,0,0,0,13395140,1467,10249251,0,0,0,0,0,0,14966,0,0,0,0,0,0,0,440,11,0,-101,1,5,8211,0,0,0,0,0, ,0,0,0,0,0,0,14926,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,71,67548960,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,14589,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:36:23Z,161,0,0,0,0,0,13385876,1467,10239987,0,0,0,0,0,0,15374,0,0,0,0,0,0,0,442,11,0,-102,1,5,8298,0,0,0,0,0, ,0,0,0,0,0,0,15348,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,66,63378048,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,15145,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:37:23Z,161,0,0,0,0,0,13322732,1467,10176843,0,0,0,0,0,0,11344,0,0,0,0,0,0,0,440,11,0,-105,1,5,6325,0,0,0,0,0, ,0,0,0,0,0,0,11310,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,54,65439328,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,11183,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:38:23Z,161,0,0,0,0,0,13317308,1467,10171419,0,0,0,0,0,0,15584,0,0,0,0,0,0,0,441,11,0,-106,1,5,8623,0,0,0,0,0, ,0,0,0,0,0,0,15564,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,69,87844472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,15344,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:39:23Z,161,0,0,0,0,0,13297524,1467,10151635,0,0,0,0,0,0,12107,0,0,0,0,0,0,0,440,11,0,-107,1,5,6648,0,0,0,0,0, ,0,0,0,0,0,0,12089,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,58,70038464,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,11949,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:40:23Z,161,0,0,0,0,0,13324428,1467,10178539,0,0,0,0,0,0,8886,0,0,0,0,0,0,0,443,11,0,-109,1,5,4554,0,0,0,0,0, ,0,0,0,0,0,0,8854,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,90941016,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8393,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:41:23Z,161,0,0,0,0,0,13364204,1467,10218315,0,0,0,0,0,0,11579,0,0,0,0,0,0,0,444,11,0,-110,1,5,5942,0,0,0,0,0, ,0,0,0,0,0,0,11565,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,49,71017464,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11228,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:42:23Z,161,0,0,0,0,0,13330852,1467,10184963,0,0,0,0,0,0,9624,0,0,0,0,0,0,0,444,11,0,-112,1,5,5454,0,0,0,0,0, ,0,0,0,0,0,0,9596,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,52,79327968,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,9442,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:43:23Z,161,0,0,0,0,0,13291812,1467,10145923,0,0,0,0,0,0,10256,0,0,0,0,0,0,0,443,11,0,-113,1,5,5818,0,0,0,0,0, ,0,0,0,0,0,0,10232,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,72099056,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,10095,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:44:23Z,161,0,0,0,0,0,13236988,1467,10091099,0,0,0,0,0,0,6649,0,0,0,0,0,0,0,442,11,0,-114,1,5,3897,0,0,0,0,0, ,0,0,0,0,0,0,6625,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,75600184,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,6571,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:45:23Z,161,0,0,0,0,0,13222204,1467,10076315,0,0,0,0,0,0,8014,0,0,0,0,0,0,0,442,11,0,-116,1,5,4359,0,0,0,0,0, ,0,0,0,0,0,0,7996,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,41,70657624,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,7915,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:46:23Z,161,0,0,0,0,0,13143108,1467,9997219,0,0,0,0,0,0,7646,0,0,0,0,0,0,0,441,11,0,-118,1,5,4704,0,0,0,0,0, ,0,0,0,0,0,0,7612,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,100817704,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7535,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:47:23Z,161,0,0,0,0,0,13129436,1467,9983547,0,0,0,0,0,0,9180,0,0,0,0,0,0,0,441,11,0,-119,1,5,5011,0,0,0,0,0, ,0,0,0,0,0,0,9164,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,51,96715160,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,9085,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:48:23Z,161,0,0,0,0,0,13075332,1467,9929443,0,0,0,0,0,0,10029,0,0,0,0,0,0,0,440,11,0,-121,1,5,5841,0,0,0,0,0, ,0,0,0,0,0,0,9997,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,103192904,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,9874,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:49:23Z,161,0,0,0,0,0,13123220,1467,9977331,0,0,0,0,0,0,11776,0,0,0,0,0,0,0,444,11,0,-122,1,5,6126,0,0,0,0,0, ,0,0,0,0,0,0,11758,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,59,95350504,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,11353,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:50:23Z,161,0,0,0,0,0,13093644,1467,9947755,0,0,0,0,0,0,11903,0,0,0,0,0,0,0,445,11,0,-124,1,5,6706,0,0,0,0,0, ,0,0,0,0,0,0,11869,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,67,90849584,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,11647,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:51:23Z,161,0,0,0,0,0,13221428,1467,10075539,0,0,0,0,0,0,17636,0,0,0,0,0,0,0,454,11,0,-126,1,5,8872,0,0,0,0,0, ,0,0,0,0,0,0,17602,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,90,94451064,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,16733,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:52:23Z,161,0,0,0,0,0,13213852,1467,10067963,0,0,0,0,0,0,15118,0,0,0,0,0,0,0,453,11,0,-128,1,5,8263,0,0,0,0,0, ,0,0,0,0,0,0,15086,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,77,97546664,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,14775,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:53:23Z,161,0,0,0,0,0,13152964,1467,10007075,0,0,0,0,0,0,18363,0,0,0,0,0,0,0,452,11,0,-131,1,5,10231,0,0,0,0,0, ,0,0,0,0,0,0,18309,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,96,94650296,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,17990,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26T03:54:23Z,161,0,0,0,0,0,13183292,1467,10037403,0,0,0,0,0,0,20658,0,0,0,0,0,0,0,455,11,0,-132,1,5,11153,0,0,0,0,0, ,0,0,0,0,0,0,20640,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506393322935,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,97,89934784,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,20341,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
